age,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,class
36,married,primary,49,yes,no,15,may,232,2,365,5,no
37,married,secondary,2023,yes,no,10,jul,214,1,-1,0,no
50,married,secondary,372,yes,no,11,may,21,1,-1,0,no
42,divorced,unknown,7702,no,no,16,feb,138,2,-1,0,yes
34,single,primary,464,yes,no,18,may,173,1,299,2,no
48,married,secondary,117,yes,no,16,apr,635,1,-1,0,no
47,married,secondary,104,yes,yes,14,jul,77,2,-1,0,no
40,married,tertiary,1041,yes,no,12,jun,73,1,-1,0,no
37,married,tertiary,539,no,no,18,jan,540,2,115,3,no
38,married,primary,0,yes,no,3,jun,179,2,-1,0,no
29,single,tertiary,406,yes,no,17,jul,119,1,-1,0,no
46,married,primary,2558,yes,no,20,nov,107,1,167,1,no
26,married,secondary,484,yes,no,19,may,48,2,-1,0,no
30,single,tertiary,3516,yes,no,29,may,447,4,-1,0,no
42,married,secondary,5639,yes,no,17,jul,430,2,-1,0,no
42,single,tertiary,100,no,no,7,aug,64,2,-1,0,no
31,single,secondary,1306,yes,no,28,may,217,5,-1,0,no
37,single,tertiary,815,yes,no,7,may,77,1,-1,0,no
26,married,secondary,245,yes,no,26,may,16,11,-1,0,no
54,married,unknown,191,no,no,4,aug,753,2,-1,0,no
70,married,secondary,2815,no,no,26,apr,125,2,182,1,no
29,single,secondary,3672,yes,yes,28,may,1210,1,-1,0,no
50,married,secondary,1572,yes,no,9,jul,185,1,-1,0,no
60,divorced,secondary,385,yes,no,4,feb,80,1,-1,0,no
32,single,secondary,29,no,no,19,aug,156,2,-1,0,no
32,married,secondary,84,no,yes,29,jul,403,3,-1,0,no
34,single,tertiary,876,yes,no,17,nov,145,2,-1,0,no
48,single,primary,1499,yes,no,12,may,17,7,-1,0,no
25,married,tertiary,0,yes,no,9,jul,160,1,-1,0,no
32,married,secondary,6217,yes,yes,18,nov,486,2,181,2,no
32,married,primary,329,yes,no,3,feb,321,1,-1,0,no
47,divorced,secondary,162,yes,no,9,may,203,4,-1,0,no
32,married,unknown,14533,no,no,31,dec,646,3,198,2,no
49,single,tertiary,151,yes,no,8,jul,97,3,-1,0,yes
53,married,secondary,-2,yes,yes,16,apr,144,2,-1,0,no
41,single,unknown,4684,no,no,20,jun,30,6,-1,0,no
47,divorced,tertiary,1149,no,yes,15,jul,82,2,-1,0,no
35,married,primary,11,yes,no,13,may,326,4,-1,0,no
33,single,secondary,8004,no,no,19,nov,414,3,-1,0,no
49,married,primary,1019,yes,no,16,apr,285,5,-1,0,no
46,divorced,tertiary,1297,no,no,11,aug,716,3,-1,0,yes
29,divorced,tertiary,415,yes,yes,28,may,449,4,-1,0,no
58,married,primary,671,yes,no,17,jun,16,3,-1,0,no
40,single,secondary,2378,yes,no,2,jun,65,1,-1,0,no
34,married,tertiary,417,yes,no,18,nov,138,1,-1,0,no
60,married,primary,71,no,no,10,jul,121,3,-1,0,no
43,married,tertiary,1188,no,no,27,may,140,2,-1,0,no
50,married,primary,8139,yes,no,18,aug,256,6,-1,0,no
33,married,secondary,249,yes,no,31,jul,61,4,-1,0,no
37,married,primary,689,yes,no,14,jul,367,2,-1,0,no
55,married,secondary,203,yes,no,14,may,9,5,174,12,no
45,single,primary,-183,no,yes,15,jul,395,4,-1,0,no
47,married,primary,3451,no,yes,21,nov,125,2,-1,0,no
58,married,secondary,116,no,no,16,jun,580,3,-1,0,no
36,married,secondary,1746,yes,no,7,apr,15,1,316,1,no
55,married,secondary,0,yes,no,30,may,119,2,-1,0,no
31,married,secondary,897,yes,no,20,may,26,2,-1,0,no
38,married,secondary,821,yes,yes,17,nov,224,2,180,1,no
42,married,secondary,130,yes,no,29,may,285,1,-1,0,no
32,divorced,tertiary,1,yes,no,8,may,399,4,-1,0,no
39,married,secondary,8,no,no,30,jul,88,3,-1,0,no
41,married,secondary,55,yes,no,6,aug,185,4,-1,0,no
59,married,primary,699,no,no,28,jan,98,1,154,6,no
42,divorced,secondary,759,no,no,28,jan,97,1,169,3,no
33,married,secondary,687,yes,no,14,may,72,2,370,1,no
53,married,secondary,4968,no,no,6,may,109,1,87,2,no
43,married,primary,1211,yes,no,6,may,208,3,-1,0,no
39,single,tertiary,426,no,no,18,jun,1029,1,-1,0,yes
27,single,secondary,376,yes,yes,5,may,273,1,-1,0,no
39,married,tertiary,12,yes,no,23,may,130,1,-1,0,no
27,single,secondary,23,no,no,26,feb,590,2,-1,0,no
33,married,secondary,353,yes,no,19,nov,107,2,-1,0,no
29,divorced,secondary,330,yes,no,12,may,88,2,-1,0,no
33,divorced,tertiary,0,no,no,13,aug,305,2,-1,0,no
41,married,secondary,353,no,no,19,nov,90,2,-1,0,no
38,single,tertiary,2273,yes,no,17,apr,222,1,-1,0,no
30,married,tertiary,0,yes,no,9,jul,127,1,-1,0,no
58,married,tertiary,744,no,no,28,jan,38,1,-1,0,no
37,single,secondary,608,no,no,14,may,380,3,-1,0,no
36,divorced,secondary,356,yes,no,7,apr,244,3,313,1,no
45,married,primary,1291,yes,no,28,aug,189,17,-1,0,no
23,single,secondary,-306,yes,no,4,jun,217,2,-1,0,no
53,married,primary,306,no,no,28,jul,388,3,181,1,yes
44,married,primary,-312,yes,no,20,jun,22,3,-1,0,no
32,single,secondary,493,no,no,13,aug,289,2,-1,0,no
32,married,tertiary,71,yes,no,21,jul,221,8,-1,0,no
38,married,tertiary,669,yes,yes,31,jul,129,2,-1,0,no
47,married,primary,556,yes,no,4,feb,147,2,264,4,no
34,single,secondary,84,yes,no,23,may,299,1,-1,0,no
52,married,secondary,108,yes,no,15,may,543,12,-1,0,no
45,single,secondary,-11,yes,no,5,may,247,1,-1,0,no
50,married,primary,1164,yes,no,8,may,166,2,-1,0,no
52,divorced,primary,-191,yes,no,15,may,755,1,-1,0,yes
37,married,secondary,132,no,no,27,may,336,2,-1,0,no
51,married,secondary,2237,yes,no,29,may,619,1,-1,0,no
32,married,tertiary,4761,yes,no,5,may,159,2,350,2,no
33,married,secondary,-346,yes,yes,23,may,29,3,-1,0,no
28,married,secondary,655,yes,no,4,jun,606,2,-1,0,no
66,married,tertiary,1048,yes,no,23,jun,971,2,-1,0,no
31,single,secondary,0,yes,no,28,may,231,2,-1,0,no
35,married,primary,624,yes,no,7,may,163,1,-1,0,no
47,single,unknown,1784,no,no,19,oct,385,2,-1,0,yes
36,single,secondary,1281,no,no,24,jul,119,2,-1,0,no
32,single,tertiary,569,no,yes,29,jan,348,1,-1,0,no
34,married,primary,1666,yes,no,31,mar,30,1,-1,0,no
40,married,secondary,168,yes,no,7,may,249,2,169,1,no
33,married,tertiary,263,no,no,4,may,119,2,-1,0,no
39,married,secondary,-405,yes,no,8,may,177,1,-1,0,no
38,married,secondary,279,yes,no,28,may,110,5,-1,0,no
32,single,secondary,0,no,no,18,aug,594,4,-1,0,yes
65,married,unknown,300,no,no,12,jan,105,1,-1,0,no
34,single,tertiary,415,no,no,12,aug,123,1,-1,0,no
34,single,primary,0,yes,yes,6,may,172,4,-1,0,no
42,single,primary,1322,yes,yes,8,jul,178,1,-1,0,no
31,married,secondary,1062,yes,yes,6,apr,230,1,-1,0,no
47,married,secondary,302,yes,no,20,jun,89,3,-1,0,no
44,divorced,secondary,809,yes,no,15,may,118,4,-1,0,no
38,married,secondary,-278,yes,no,28,jul,143,2,-1,0,no
28,single,tertiary,3238,yes,no,19,may,7,1,-1,0,no
46,single,secondary,751,yes,no,13,may,104,2,-1,0,no
51,divorced,primary,-28,no,yes,2,jul,220,2,-1,0,no
42,divorced,tertiary,0,no,no,20,jun,85,2,-1,0,no
37,single,secondary,2442,no,no,16,feb,91,3,-1,0,yes
58,married,tertiary,1798,yes,no,5,feb,19,8,-1,0,no
43,married,secondary,132,no,no,19,aug,574,1,84,3,yes
36,single,tertiary,260,yes,no,7,may,49,1,-1,0,no
34,married,secondary,7,yes,yes,2,feb,171,2,193,2,no
31,single,tertiary,3283,no,no,2,feb,258,1,73,1,yes
49,married,unknown,323,yes,no,18,nov,41,2,-1,0,no
54,married,tertiary,2960,yes,no,20,nov,83,1,-1,0,no
29,single,secondary,486,no,no,30,apr,95,1,-1,0,no
51,divorced,secondary,343,yes,no,30,may,78,2,-1,0,no
40,divorced,secondary,507,yes,no,2,feb,134,1,266,7,no
35,single,tertiary,5958,yes,no,22,mar,215,1,-1,0,yes
25,single,secondary,304,no,no,26,may,226,2,-1,0,yes
32,single,secondary,118,yes,no,17,jul,1275,1,-1,0,yes
30,married,secondary,123,no,yes,17,jul,66,1,85,5,no
38,married,tertiary,76,yes,no,7,jul,196,3,-1,0,no
46,married,secondary,70,yes,no,27,mar,229,2,-1,0,yes
43,married,primary,960,yes,yes,15,may,241,2,-1,0,no
32,single,tertiary,2185,no,no,20,nov,354,2,-1,0,no
29,single,secondary,309,yes,no,11,may,471,3,-1,0,no
56,married,secondary,2190,no,yes,30,jan,90,2,232,1,no
57,married,primary,0,no,no,5,jun,58,8,-1,0,no
38,married,secondary,3732,yes,no,21,may,379,2,-1,0,no
51,married,primary,1550,no,no,20,jun,12,5,-1,0,no
35,single,tertiary,62,no,yes,30,apr,67,1,-1,0,no
37,married,primary,704,no,no,18,jun,165,7,-1,0,no
48,married,secondary,4415,yes,no,8,apr,1032,3,141,7,yes
30,single,secondary,4,yes,no,23,may,84,3,-1,0,no
60,married,secondary,262,no,no,18,aug,393,4,-1,0,no
56,married,secondary,238,yes,no,19,nov,808,1,-1,0,no
45,married,primary,97,yes,no,7,may,923,3,-1,0,no
38,divorced,secondary,410,no,no,11,aug,63,6,-1,0,no
20,single,secondary,1191,no,no,12,feb,274,1,-1,0,no
59,married,primary,-47,yes,no,27,aug,84,4,-1,0,no
34,married,tertiary,197,no,no,20,aug,78,3,-1,0,yes
36,married,unknown,6,no,no,20,jun,41,7,-1,0,no
53,single,secondary,2398,yes,no,2,aug,317,1,180,2,yes
51,married,tertiary,630,yes,no,5,may,138,1,-1,0,no
58,married,secondary,235,no,no,27,aug,88,4,-1,0,no
48,married,primary,1910,yes,no,29,may,413,2,-1,0,no
56,married,tertiary,3172,yes,no,5,feb,139,1,-1,0,no
51,married,primary,872,no,no,8,aug,82,2,-1,0,no
35,married,secondary,407,yes,no,20,apr,12,6,-1,0,no
40,single,secondary,100,yes,no,11,aug,221,1,461,1,yes
59,married,secondary,345,no,no,9,jun,38,1,-1,0,no
44,divorced,tertiary,2058,no,yes,21,nov,661,1,-1,0,no
49,married,primary,889,no,no,7,jul,388,1,-1,0,yes
35,married,tertiary,0,yes,no,28,jul,151,7,-1,0,no
41,married,tertiary,51,no,no,25,aug,140,8,-1,0,no
55,married,primary,150,no,no,8,jul,124,1,-1,0,no
51,married,secondary,34,no,yes,7,jul,200,1,-1,0,no
27,single,secondary,795,no,no,6,feb,101,3,-1,0,no
57,married,primary,282,no,yes,7,jul,261,12,-1,0,no
51,single,tertiary,2139,no,no,17,nov,176,2,-1,0,no
38,married,tertiary,-469,yes,no,16,jun,209,12,-1,0,no
49,married,secondary,197,yes,no,13,apr,223,1,182,2,yes
40,single,tertiary,825,yes,no,20,apr,38,1,335,1,no
47,single,tertiary,3232,no,no,6,oct,541,1,204,3,no
48,divorced,secondary,1598,yes,no,29,may,84,1,-1,0,no
47,married,tertiary,871,no,no,22,aug,602,9,-1,0,no
56,married,secondary,83,no,no,27,aug,26,11,-1,0,no
29,single,tertiary,1445,no,no,26,apr,328,2,143,2,yes
38,married,secondary,226,yes,no,30,may,762,3,-1,0,yes
32,married,tertiary,-55,yes,no,26,aug,107,4,-1,0,no
42,single,secondary,243,yes,no,14,may,46,5,-1,0,no
30,married,primary,-336,no,no,10,jul,128,6,-1,0,no
26,single,tertiary,3672,yes,no,29,may,360,5,-1,0,no
35,married,secondary,0,yes,no,9,nov,524,1,96,5,yes
35,married,secondary,251,yes,yes,1,jul,128,3,-1,0,no
35,single,tertiary,44,no,no,7,sep,310,2,96,2,no
57,married,secondary,2887,no,no,21,aug,819,10,-1,0,yes
29,single,secondary,1992,no,no,8,jul,202,1,87,2,no
32,single,secondary,2,no,no,9,may,144,2,-1,0,no
45,married,secondary,1415,yes,no,24,jul,311,1,-1,0,no
51,single,tertiary,297,yes,no,15,may,415,4,375,1,yes
31,single,secondary,1094,yes,no,12,jun,93,8,-1,0,no
50,married,unknown,-84,yes,no,6,may,101,1,-1,0,no
38,single,secondary,-1,yes,no,7,may,72,1,-1,0,no
37,married,tertiary,347,yes,no,22,jul,282,1,-1,0,no
35,married,tertiary,1253,yes,no,19,may,210,2,-1,0,no
37,married,unknown,4565,no,no,4,sep,369,1,-1,0,no
28,single,tertiary,781,no,no,9,apr,125,6,-1,0,no
38,married,tertiary,7124,no,no,16,jun,301,6,-1,0,no
43,married,secondary,17555,no,no,26,aug,14,14,-1,0,no
43,married,unknown,5172,yes,no,29,may,57,3,-1,0,no
56,married,tertiary,15520,no,no,18,nov,420,1,-1,0,no
32,single,tertiary,13711,yes,no,14,may,638,1,175,3,no
58,divorced,tertiary,1533,no,no,15,may,137,2,-1,0,no
47,married,tertiary,286,no,no,22,aug,557,7,-1,0,no
31,single,secondary,-219,yes,no,30,may,66,2,-1,0,no
38,married,tertiary,0,yes,no,20,may,206,1,-1,0,no
50,married,secondary,810,yes,no,14,may,19,14,-1,0,no
32,married,secondary,300,no,no,6,feb,166,2,-1,0,no
37,single,secondary,1175,yes,no,15,may,102,1,333,2,no
39,married,tertiary,0,yes,no,2,jun,46,2,-1,0,no
40,married,secondary,113,yes,no,4,jun,126,1,-1,0,no
41,married,secondary,641,yes,no,13,may,161,1,-1,0,no
45,married,secondary,1477,yes,no,8,jul,355,1,-1,0,no
31,married,secondary,0,yes,no,14,may,40,2,-1,0,no
54,married,primary,8,yes,no,14,may,143,1,-1,0,no
39,divorced,secondary,399,yes,yes,14,aug,133,2,-1,0,no
56,divorced,secondary,-435,yes,yes,9,may,185,2,-1,0,no
35,single,secondary,2830,no,no,20,jun,22,12,-1,0,no
34,married,secondary,15,no,no,25,aug,184,7,-1,0,no
31,single,secondary,125,no,no,22,aug,78,2,-1,0,no
38,married,tertiary,45,no,no,22,jul,125,4,-1,0,no
41,married,tertiary,13,no,no,5,jun,189,2,-1,0,no
44,married,tertiary,0,yes,no,9,jul,300,1,-1,0,no
49,married,secondary,579,yes,no,28,may,396,1,-1,0,no
30,single,secondary,432,yes,no,20,may,340,3,-1,0,no
31,single,secondary,1987,yes,no,20,nov,55,2,-1,0,no
34,married,secondary,857,yes,no,22,aug,238,6,-1,0,no
70,married,tertiary,15834,no,no,5,apr,172,3,186,1,no
45,married,tertiary,3370,no,no,12,jun,36,3,-1,0,no
31,married,tertiary,6290,no,no,20,nov,303,2,-1,0,no
57,married,secondary,808,no,no,14,jul,417,3,-1,0,no
40,married,unknown,4075,yes,no,16,jun,162,3,-1,0,no
28,married,secondary,373,yes,no,14,may,10,9,344,1,no
44,single,secondary,-101,yes,no,10,jul,99,1,-1,0,no
49,divorced,secondary,3250,no,no,16,jun,32,3,-1,0,no
46,married,tertiary,1375,yes,no,17,nov,308,3,-1,0,no
34,married,tertiary,180,no,no,16,jun,298,3,-1,0,no
58,married,secondary,175,no,no,12,aug,92,4,-1,0,no
52,married,secondary,381,no,yes,25,aug,288,12,-1,0,no
27,married,secondary,2171,yes,no,16,apr,130,1,323,1,no
48,married,secondary,340,yes,no,28,jan,255,2,-1,0,no
33,divorced,secondary,10,yes,yes,18,nov,167,5,-1,0,no
46,married,secondary,4958,yes,no,17,nov,64,3,150,5,no
51,married,unknown,21244,no,yes,4,aug,166,2,-1,0,no
31,married,tertiary,156,no,no,13,aug,657,7,-1,0,yes
35,divorced,secondary,473,yes,yes,26,may,434,4,-1,0,no
37,single,secondary,781,no,no,20,aug,75,1,-1,0,no
60,married,primary,0,no,no,23,jul,40,1,-1,0,no
40,married,secondary,1819,no,no,5,jun,398,2,-1,0,no
50,married,tertiary,4374,yes,no,21,nov,163,2,113,3,no
34,married,secondary,456,yes,yes,28,aug,137,8,-1,0,no
32,married,secondary,253,yes,no,4,jun,257,3,-1,0,no
36,single,secondary,774,yes,no,3,feb,231,2,259,1,no
32,single,tertiary,-59,no,yes,4,jul,192,1,-1,0,no
40,divorced,secondary,-81,no,yes,23,jul,186,1,-1,0,no
37,married,primary,0,yes,no,6,may,226,1,363,3,no
57,married,tertiary,0,yes,no,21,nov,67,1,-1,0,no
46,married,tertiary,-3,no,no,28,aug,205,2,-1,0,no
31,single,primary,2488,yes,no,20,apr,14,1,-1,0,no
39,divorced,tertiary,3,no,no,6,may,488,1,-1,0,yes
35,married,secondary,839,yes,no,23,may,50,3,-1,0,no
32,married,primary,103,no,no,23,jul,312,1,-1,0,no
44,divorced,secondary,316,yes,no,21,jul,163,3,-1,0,no
41,single,secondary,1680,yes,no,2,jun,76,2,-1,0,no
59,divorced,primary,7179,no,no,5,feb,150,1,-1,0,no
39,married,secondary,247,yes,no,17,apr,244,2,-1,0,no
54,married,tertiary,8295,no,no,5,jun,207,1,-1,0,yes
27,single,secondary,261,yes,yes,18,may,113,1,-1,0,no
51,married,secondary,95,yes,no,23,jul,1309,4,-1,0,yes
33,single,secondary,291,no,no,25,aug,72,6,-1,0,no
38,married,primary,2240,yes,no,19,nov,551,1,183,1,no
52,married,tertiary,0,no,no,19,jun,163,3,-1,0,no
54,divorced,tertiary,1295,yes,no,21,jul,179,10,-1,0,no
33,married,primary,324,yes,no,13,may,217,2,-1,0,no
50,married,secondary,669,yes,no,2,jun,88,1,-1,0,no
39,single,secondary,4143,yes,yes,2,jun,21,1,-1,0,no
34,single,tertiary,2646,no,no,14,apr,142,1,-1,0,yes
41,single,secondary,618,no,no,5,feb,1056,1,-1,0,no
48,divorced,tertiary,541,yes,no,14,may,72,1,363,2,no
38,married,secondary,434,yes,no,20,may,411,1,-1,0,no
34,married,secondary,622,yes,no,21,may,145,1,-1,0,no
32,married,secondary,0,yes,no,8,may,80,2,-1,0,no
48,married,secondary,99,yes,no,28,may,344,1,-1,0,no
28,single,secondary,290,yes,no,18,may,128,1,-1,0,no
47,married,secondary,1230,yes,no,30,apr,412,1,169,1,yes
32,single,secondary,45,yes,yes,14,may,908,3,344,7,no
32,married,secondary,923,yes,no,17,apr,819,4,-1,0,no
38,married,tertiary,950,no,no,5,aug,210,2,-1,0,no
86,married,secondary,1503,no,no,18,mar,165,3,101,1,no
47,married,secondary,65,no,no,28,aug,118,8,-1,0,no
42,married,primary,-679,yes,yes,6,may,159,1,343,2,no
44,married,tertiary,773,no,yes,9,jul,618,1,-1,0,no
25,single,unknown,10788,no,no,23,dec,102,2,210,2,no
34,divorced,secondary,991,yes,no,6,may,89,1,344,1,no
34,married,secondary,247,no,no,8,oct,401,2,-1,0,yes
53,married,primary,4143,no,no,15,jul,200,3,-1,0,no
42,married,unknown,-406,yes,no,30,jul,152,5,-1,0,no
30,single,secondary,180,no,no,14,jul,203,1,183,2,no
26,single,primary,-887,yes,no,18,may,827,2,-1,0,yes
40,married,secondary,4157,yes,no,15,may,735,1,-1,0,no
34,single,secondary,1386,yes,yes,28,may,185,6,-1,0,no
34,married,secondary,2211,no,no,8,may,149,1,-1,0,no
40,married,tertiary,-495,no,yes,29,jul,303,2,-1,0,no
36,married,tertiary,27359,yes,no,3,jun,71,2,-1,0,no
34,single,secondary,440,yes,no,6,may,445,2,345,2,no
32,single,secondary,135,yes,no,18,may,232,2,-1,0,no
39,married,secondary,-735,yes,no,30,jan,144,5,248,2,no
36,married,tertiary,60,no,no,19,aug,209,2,-1,0,no
39,divorced,secondary,902,yes,no,10,feb,691,2,180,5,yes
33,married,unknown,18347,yes,no,23,may,415,1,-1,0,no
34,single,secondary,-72,yes,no,7,jul,273,5,-1,0,no
42,married,tertiary,1205,no,no,8,sep,376,2,-1,0,yes
46,married,secondary,499,yes,no,31,jul,37,10,-1,0,no
32,single,tertiary,656,yes,yes,20,apr,148,2,-1,0,no
27,married,secondary,100,no,no,16,jul,57,2,-1,0,no
35,divorced,secondary,69,yes,no,8,may,461,3,-1,0,no
53,married,unknown,619,no,no,17,jun,198,6,-1,0,no
29,single,secondary,192,no,no,30,jan,327,4,-1,0,no
35,single,tertiary,0,no,no,29,aug,669,6,-1,0,no
49,married,tertiary,87,no,no,29,jan,165,1,-1,0,no
58,married,tertiary,3228,no,no,19,aug,58,2,-1,0,no
40,single,tertiary,1361,no,no,29,jan,1473,1,-1,0,yes
19,single,unknown,0,no,no,11,feb,123,3,-1,0,no
30,single,tertiary,34,yes,no,6,may,289,1,-1,0,no
34,single,secondary,318,no,yes,25,jul,239,5,-1,0,no
60,married,secondary,197,no,no,7,oct,1386,1,-1,0,no
28,single,tertiary,0,no,no,28,sep,294,2,105,7,yes
46,married,tertiary,273,yes,no,18,mar,910,2,184,4,yes
49,divorced,primary,15,yes,no,27,may,550,7,-1,0,no
59,divorced,tertiary,7813,yes,no,21,nov,75,1,-1,0,no
44,single,secondary,-27,yes,yes,14,may,100,3,-1,0,no
33,married,tertiary,75,no,no,21,jul,204,4,-1,0,no
54,married,secondary,1139,yes,no,14,may,155,1,177,7,no
26,married,secondary,115,yes,no,4,jul,46,3,-1,0,no
54,married,secondary,0,no,no,16,apr,1366,1,150,1,no
48,married,primary,7195,no,no,21,nov,609,2,-1,0,yes
30,single,tertiary,-477,no,yes,21,aug,1532,2,-1,0,yes
29,single,tertiary,1026,no,no,12,nov,226,1,92,1,yes
51,married,tertiary,3921,yes,no,5,may,168,1,-1,0,no
53,married,primary,980,yes,no,3,dec,352,1,-1,0,yes
43,married,secondary,-179,yes,no,30,jul,335,6,-1,0,no
34,married,tertiary,2552,yes,yes,25,sep,74,1,-1,0,no
40,married,tertiary,1729,yes,no,12,may,85,1,-1,0,no
43,married,secondary,434,yes,no,5,may,117,1,-1,0,no
33,single,secondary,-300,yes,yes,25,jul,184,1,-1,0,no
66,married,secondary,4785,no,no,13,aug,72,3,-1,0,no
44,divorced,secondary,-329,yes,no,7,may,171,1,-1,0,no
33,married,secondary,0,yes,no,22,jul,44,8,-1,0,no
31,single,secondary,391,no,no,13,aug,336,2,-1,0,no
71,married,primary,4657,no,no,16,feb,93,5,-1,0,yes
22,single,primary,3472,no,no,20,oct,332,1,183,3,yes
46,single,tertiary,705,no,no,4,feb,398,1,-1,0,no
32,married,secondary,255,yes,yes,21,may,86,2,-1,0,no
45,married,secondary,4365,no,yes,9,feb,45,2,-1,0,no
32,married,secondary,350,yes,no,28,may,110,2,-1,0,no
49,married,primary,474,yes,yes,9,feb,152,3,221,1,no
27,single,secondary,489,yes,no,30,jul,356,4,-1,0,yes
46,married,secondary,757,no,no,16,jun,382,3,-1,0,no
37,single,tertiary,695,no,no,28,jan,233,1,-1,0,no
30,single,secondary,-770,yes,no,28,may,87,1,-1,0,no
44,divorced,secondary,80,yes,yes,14,may,387,2,-1,0,no
45,married,secondary,315,yes,no,30,jun,103,1,-1,0,no
27,single,secondary,213,no,no,27,mar,378,1,-1,0,yes
57,married,primary,0,no,no,9,jun,257,2,-1,0,no
66,married,tertiary,2169,no,no,7,jul,282,1,-1,0,no
40,divorced,secondary,212,no,no,7,jan,176,1,-1,0,no
48,married,secondary,333,yes,no,14,may,24,6,-1,0,no
33,single,secondary,4404,yes,no,20,nov,766,3,-1,0,no
42,divorced,secondary,257,yes,no,12,may,955,2,-1,0,yes
47,married,secondary,3188,yes,no,3,feb,426,3,-1,0,no
27,single,tertiary,3083,yes,no,29,may,244,2,-1,0,no
78,married,tertiary,226,no,no,6,nov,136,1,-1,0,no
50,married,primary,1260,no,no,18,nov,172,1,-1,0,no
46,single,tertiary,1410,yes,no,19,nov,93,1,189,8,no
41,divorced,secondary,6046,yes,yes,15,mar,300,6,182,2,yes
36,single,tertiary,980,no,no,11,nov,118,4,104,7,no
49,married,primary,-37,no,no,4,jul,191,2,-1,0,no
46,divorced,tertiary,-154,yes,yes,27,may,107,2,-1,0,no
77,married,primary,680,no,no,24,feb,513,2,89,7,no
30,single,tertiary,799,yes,yes,6,jun,91,18,-1,0,no
43,single,secondary,-1164,yes,yes,18,jul,76,4,-1,0,no
44,married,secondary,2523,yes,no,29,may,1236,2,-1,0,no
40,married,primary,98,yes,no,2,jun,193,5,-1,0,no
38,married,primary,3419,yes,no,20,jun,324,5,-1,0,no
25,single,tertiary,343,no,no,1,jun,377,1,-1,0,yes
49,married,tertiary,852,yes,no,20,nov,408,1,-1,0,no
33,married,primary,50,yes,no,7,may,246,2,-1,0,no
40,single,tertiary,0,no,no,26,aug,58,7,-1,0,no
44,married,primary,10,yes,no,17,jul,196,1,-1,0,no
32,married,secondary,950,yes,yes,20,apr,219,4,-1,0,no
52,married,tertiary,0,yes,no,9,jul,197,1,-1,0,no
35,married,tertiary,175,yes,no,7,aug,257,2,-1,0,no
35,married,secondary,-259,yes,no,29,jan,381,1,247,2,no
32,married,secondary,6217,yes,yes,21,may,486,2,-1,0,no
42,married,secondary,-1310,yes,yes,28,may,162,1,-1,0,no
59,married,unknown,139,no,no,5,jun,153,1,-1,0,no
44,single,secondary,7138,no,no,8,aug,809,2,-1,0,yes
50,divorced,secondary,1111,yes,no,17,apr,50,1,-1,0,no
27,single,secondary,113,no,no,22,jul,39,17,-1,0,no
55,divorced,tertiary,-612,no,no,26,aug,131,2,-1,0,no
54,married,unknown,310,yes,no,28,jan,526,4,258,3,no
31,single,secondary,-186,yes,no,26,may,172,3,-1,0,no
56,married,unknown,2038,no,no,8,feb,405,1,305,1,no
51,married,tertiary,833,no,no,31,jul,77,3,-1,0,no
61,married,primary,625,yes,no,19,may,158,2,-1,0,no
34,single,secondary,105,yes,no,7,may,146,2,171,3,no
56,married,primary,551,no,no,29,may,27,1,-1,0,no
29,single,unknown,145,no,no,14,aug,105,1,-1,0,no
34,single,tertiary,618,yes,no,3,jun,119,4,-1,0,no
35,single,secondary,1063,yes,yes,16,apr,327,1,-1,0,no
56,divorced,secondary,985,no,yes,18,aug,150,2,-1,0,no
45,married,secondary,2926,yes,yes,19,nov,482,3,120,2,no
31,single,secondary,-449,yes,no,28,may,81,2,-1,0,no
37,divorced,tertiary,66,no,no,18,nov,1164,2,-1,0,yes
